VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,# CPU,Memory,NICs,Disks,min Required EVC Mode Key ,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VMs,VI SDK Server,VI SDK UUID
ecbrtsh03,poweredOn,False,False,green,ECBRTSH03.bgr.com,connected,running,green,False,2025-06-21 02:05:02,,2025-01-07 09:30:21,2025-07-07 09:59:36,2,6144,1,3,intel-haswell,normal,True,,172.20.41.4,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,426067,328397,322170,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_5] ecbrtsh03/ecbrtsh03.vmx,[DiskLun_Servidores_Test_Nimble_5] ecbrtsh03/,[DiskLun_Servidores_Test_Nimble_5] ecbrtsh03/,[DiskLun_Servidores_Test_Nimble_5] ecbrtsh03/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-38571,422e96b2-595d-8b47-b72a-cef6c72e2008,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ECBRTSH04,poweredOn,False,False,green,ECBRTSH04.bgr.com,connected,running,green,False,2025-07-07 09:59:06,,2025-06-09 10:35:48,2025-07-07 10:00:55,2,4096,1,2,intel-haswell,normal,True,,172.20.41.193,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,137298,33473,29295,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_3] ECBRTSH04/ECBRTSH04.vmx,[DiskLun_Servidores_Test_Nimble_3] ECBRTSH04/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSH04/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSH04/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54808,422ec662-e6eb-0dec-76b9-69106c2026cf,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtskc01,poweredOn,False,False,green,ecbrtskc01,connected,running,green,False,2025-07-07 09:59:07,,2022-08-10 00:58:45,2025-07-09 04:13:25,2,4096,1,2,intel-haswell,normal,True,True,172.20.41.97,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,178258,109337,105159,,,,,,False,0,10000,False,False,bios,10,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtskc01/ecbrtskc01.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtskc01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtskc01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtskc01/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3138,423efba0-19f8-4cb1-85fe-c562b4d5c499,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtskf01,poweredOn,False,False,green,ecbrtskf01.bgr.com,connected,running,green,False,2025-07-07 09:59:07,,2022-08-09 23:30:35,2025-07-07 10:10:42,2,4096,1,3,intel-haswell,normal,True,True,172.20.41.98,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,434258,239806,235628,,,,,,False,0,10000,False,False,bios,10,none,never,,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/ecbrtskf01.vmx,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3227,423ec42d-514c-5580-c61d-274e99fda6b9,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtskw01,poweredOn,False,False,green,ecbrtskw01.bgr.com,connected,running,green,False,2023-02-14 16:50:20,,2022-08-10 07:56:48,2025-07-07 11:36:40,2,4096,1,2,intel-haswell,normal,True,True,172.20.41.96,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,188498,147707,143529,,,,,,False,0,10000,False,False,bios,10,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/ecbrtskw01.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3174,423ebd39-48e7-e586-2139-bf832cd48c9f,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtslx03,poweredOn,False,False,green,ecbrtslx03,connected,running,green,False,2024-10-15 16:04:32,,2023-09-11 16:19:04,2025-07-08 20:44:20,3,4096,1,1,intel-haswell,normal,,,172.20.41.227,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,157779,10339,6160,,,,,,False,0,20000,True,False,bios,19,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtslx03/ecbrtslx03.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtslx03/,[DiskLun_Servidores_Test_Nimble_3] ecbrtslx03/,[DiskLun_Servidores_Test_Nimble_3] ecbrtslx03/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-10098,422eb230-50ec-8562-8bc4-ac120b6610bb,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtspocAD_client,poweredOn,False,False,green,ecbrtspocAD_client.bgrtest.com,connected,running,green,False,2023-09-06 11:51:12,,2023-09-06 11:07:16,2025-07-03 16:23:27,2,6144,1,2,intel-haswell,normal,True,,172.20.165.17,VM_TEST_20,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,92242,27093,27011,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/ecbrtspocAD_client.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10083,422e9171-5f83-4616-9e84-2d0043d02054,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtspoccl01,poweredOn,False,False,green,ecbrtspoccl01.bgr.com,connected,running,green,False,2025-07-07 09:59:07,,2024-08-13 10:35:35,2025-07-07 09:37:21,2,8192,1,3,intel-haswell,normal,True,,172.20.41.155,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,172117,99510,91233,,,,,,False,10000,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/ecbrtspoccl01.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-20134,422e5ff1-1510-28ed-3bef-b3721c1945fd,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtspoccl02,poweredOn,False,False,green,ecbrtspoccl02.bgr.com,connected,running,green,False,2025-07-07 09:59:07,,2024-08-13 11:25:38,2025-07-07 09:59:06,2,8192,1,3,intel-haswell,normal,True,,172.20.41.156,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,172117,95736,87459,,,,,,False,10000,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/ecbrtspoccl02.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-19362,422e3eba-fdc5-2856-fd3f-d4b6ebbe71ba,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq10,poweredOn,False,False,green,ECBRTSQ10.bgr.com,connected,running,green,False,2025-07-07 09:59:07,,2022-08-09 19:36:14,2025-07-08 17:09:39,2,4096,1,3,intel-haswell,normal,True,True,172.20.41.79,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,546922,472080,467878,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/ecbrtsq10.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3213,423eb18f-2443-eeca-bdbd-2b3bfd6f5c66,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq15,poweredOn,False,False,green,ecbrtsq15.bgr.com,connected,running,green,False,2022-10-20 07:41:38,,2022-08-10 03:48:10,2025-07-07 10:28:57,2,4096,1,2,intel-haswell,normal,True,True,172.20.41.40,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,249971,148468,144257,,,,,,False,10000,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/ecbrtsq15.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3143,423efb25-39e8-5cd0-05eb-3363a73d98c8,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,green,ecbrtsq17.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-07-26 10:38:35,2025-07-07 10:04:49,4,10240,1,10,intel-haswell,normal,True,True,172.20.41.86,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,4998887,4673039,4662712,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17.vmx,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,green,ecbrtsq18.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-07-28 04:10:06,2025-07-07 10:02:14,4,14336,1,6,intel-haswell,normal,True,True,172.20.41.95,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,645206,463483,449061,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,green,ecbrtsq18clon.bgr.com,connected,running,green,False,2025-03-23 22:38:21,,2025-03-23 22:23:35,2025-07-07 09:43:22,4,14336,1,4,intel-haswell,normal,True,True,172.20.41.6,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,542805,465232,450811,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/ecbrtsq18clon.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq19,poweredOn,False,False,green,ecbrtsq19.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-07-27 20:13:11,2025-07-07 09:53:59,4,8192,1,3,intel-haswell,normal,True,True,172.20.41.102,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,1339478,1132753,1124475,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/ecbrtsq19.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3183,423e0d68-83fd-0313-acd0-536987b057df,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq20,poweredOn,False,False,green,ECBRTSQ20.bgr.com,connected,running,green,False,2024-06-26 07:56:24,,2022-07-27 20:13:12,2025-07-07 09:37:53,2,5120,1,3,intel-haswell,normal,True,True,172.20.41.105,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,496723,283875,278672,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/ecbrtsq20.vmx,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3220,423ef11d-5dde-f0d0-8b6d-b54e5c76c8e8,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq21,poweredOn,False,False,green,ecbrtsq21.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-08-09 23:32:13,2025-07-07 09:53:59,2,6144,1,3,intel-haswell,normal,True,True,172.20.41.131,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,917587,834695,828468,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/ecbrtsq21.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3154,423e2130-05b5-955d-3c7d-f9ef7fa8210c,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq22,poweredOn,False,False,green,ecbrtsq22.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2021-12-10 15:14:45,2025-07-07 09:53:59,4,16384,1,4,intel-haswell,normal,True,,172.20.41.167,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,327779,115624,105285,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq22/ecbrtsq22.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq22/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq22/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq22/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5141,422e4cc8-1d9f-81d8-491e-1ccb8bd6b849,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsq23,poweredOn,False,False,green,ecbrtsq23.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-04-13 15:30:42,2025-07-07 09:53:59,4,24576,1,7,intel-haswell,normal,True,,172.20.41.174,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,1575003,1250110,1231587,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq23/ecbrtsq23.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq23/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq23/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq23/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5626,422e30f8-1978-cfff-f902-91683391904b,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ECBRTSQ25,poweredOn,False,False,green,ECBRTSQ25.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2024-04-08 12:38:50,2025-07-07 09:58:47,4,14336,1,4,intel-haswell,normal,True,,172.20.41.248,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,2529368,1325243,1310819,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_3] ECBRTSQ25/ECBRTSQ25.vmx,[DiskLun_Servidores_Test_Nimble_3] ECBRTSQ25/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSQ25/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSQ25/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-12985,422e12d3-3154-0ca0-2fe8-23a6e448f632,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ECBRTSQ27,poweredOn,False,False,green,ECBRTSQ27.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2025-06-09 10:36:30,2025-07-07 10:00:36,2,6144,1,6,intel-haswell,normal,True,,172.20.41.194,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,569426,73734,67508,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_4] ECBRTSQ27/ECBRTSQ27.vmx,[DiskLun_Servidores_Test_Nimble_4] ECBRTSQ27/,[DiskLun_Servidores_Test_Nimble_4] ECBRTSQ27/,[DiskLun_Servidores_Test_Nimble_4] ECBRTSQ27/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54809,422e14d7-7f66-7062-4737-1e7316acf1e3,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtss01,poweredOn,False,False,green,ecbrtss01.bgr.com,connected,running,green,False,2025-07-07 09:55:59,,2022-08-29 16:12:28,2025-07-07 10:00:54,1,2048,1,2,intel-haswell,normal,,True,172.20.46.11,VM_Test_46,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,63653,63653,61440,,,,,,False,9000,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtss01/ecbrtss01.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtss01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtss01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtss01/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (32-bit),vm-26323,423e9a8b-2f86-64a9-a42c-51b67bdedf98,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtss01clon,poweredOn,False,False,green,ecbrtss01clon.bgr.com,connected,running,green,False,2025-02-19 10:03:07,,2024-10-07 14:43:47,2025-07-05 07:41:40,1,2048,1,2,intel-haswell,normal,,True,172.20.47.94,VM_Test_47,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,64104,64104,61440,,,,,,False,9000,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_5] ecbrtss01_clon/ecbrtss01_clon.vmx,[DiskLun_Servidores_Test_Nimble_5] ecbrtss01_clon/,[DiskLun_Servidores_Test_Nimble_5] ecbrtss01_clon/,[DiskLun_Servidores_Test_Nimble_5] ecbrtss01_clon/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (32-bit),vm-26326,422e8506-9654-ba3c-eee9-30e84bf37d5e,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtssg01,poweredOn,False,False,green,ecbrtssg01.bgr.com,connected,running,green,False,2025-06-21 05:24:49,,2020-12-15 16:06:31,2025-07-07 09:59:47,4,8192,1,5,intel-haswell,normal,True,True,172.20.41.240,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,1544280,983097,974817,,,,,,False,0,10000,False,False,bios,19,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtssg01/ecbrtssg01.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtssg01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtssg01/,[DiskLun_Servidores_Test_Nimble_4] ecbrtssg01/,"Servidor creado para la SIGOP,  no esta dentro de los inventarios de facturacion mensual",,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3142,423e0974-caa0-69fc-e6e2-c1df37695ede,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsti01,poweredOn,False,False,green,ecbrtsti01.bgr.com,connected,running,green,False,2025-07-07 09:59:06,,2020-12-15 16:42:18,2025-07-03 16:40:18,4,10240,1,3,intel-haswell,normal,True,,172.20.41.164,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,297045,87182,76857,,,,,,False,0,10000,False,False,bios,19,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsti01/ecbrtsti01.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsti01/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsti01/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsti01/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3218,423e5ba3-0363-5365-0918-1348c337da94,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ECBRTSVM01,poweredOn,False,False,green,ECBRTSVM01.bgr.com,connected,running,green,False,2025-06-21 02:09:07,,2025-04-30 16:39:46,2025-07-03 18:14:46,2,4096,1,2,intel-haswell,normal,True,,172.20.41.130,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,137298,40325,36147,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_3] ECBRTSVM01/ECBRTSVM01.vmx,[DiskLun_Servidores_Test_Nimble_3] ECBRTSVM01/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSVM01/,[DiskLun_Servidores_Test_Nimble_3] ECBRTSVM01/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-50547,422e5758-fa54-69a2-6f1c-dd4acc2f7df2,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw01,poweredOn,False,False,green,ecbrtsw01.bgr.com,connected,running,green,False,2024-11-26 13:24:30,,2022-08-10 03:09:47,2025-07-09 05:55:36,2,2048,2,2,intel-haswell,normal,,True,193.168.10.1,VM_Test_41,VM_Test_41,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,73899,62414,60204,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw01/ecbrtsw01.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw01/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw01/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw01/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3211,423e6072-e579-869c-ed2e-e187933880aa,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
