VM,Powerstate,Template,SRM Placeholder,Size MiB,Memory Reservation Locked To Max,Overhead,Max,Consumed,Consumed Overhead,Private,Shared,Swapped,Ballooned,Active,Entitlement,DRS Entitlement,Level,Shares,Reservation,Limit,Hot Add,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
test186q01,poweredOn,False,False,4096,False,0,4096,4148,53,4096,0,0,0,368,4597,1825,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3151,423ee98d-1c81-525b-b545-4ccaed4b89b9,,172.20.1.174,172.20.1.174
test186q02,poweredOn,False,False,3072,False,0,3072,3125,53,3072,0,0,0,215,3555,1452,normal,30720,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3187,423ef080-5a36-67a3-b6c1-c442897ab936,,172.20.1.174,172.20.1.174
test186q03,poweredOn,False,False,1024,False,0,1024,1047,52,994,29,0,0,204,1488,823,normal,10240,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3207,423eca62-5e99-4526-c869-1961edf31ebf,,172.20.1.174,172.20.1.174
test186q04,poweredOn,False,False,10240,False,0,10240,10226,88,10138,0,0,0,1433,10769,4230,normal,102400,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008 (64-bit),vm-3182,423ec7f1-a467-dacf-7f24-a88bccb732da,,172.20.1.174,172.20.1.174
test186w01,poweredOn,False,False,700,False,0,700,737,38,700,0,0,0,231,1177,838,normal,7000,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3206,423ef2f9-24cf-5044-a8b0-f9e61f482ed7,,172.20.1.174,172.20.1.174
test186w05,poweredOn,False,False,1024,False,0,1024,1072,49,1024,0,0,0,225,1492,865,normal,10240,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3150,423e14aa-c091-94ba-c614-701358dc91e2,,172.20.1.174,172.20.1.174
test186w06,poweredOn,False,False,2048,False,0,2048,2099,51,2048,0,0,0,163,2515,1107,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3205,423e8270-ffc9-ce83-4b96-f6ef52d9e38c,,172.20.1.174,172.20.1.174
test186w07,poweredOn,False,False,768,False,0,768,817,49,768,0,0,0,153,1235,774,normal,7680,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3136,423edb89-497d-3d4e-6291-c74821b4eb70,,172.20.1.174,172.20.1.174
test186w09,poweredOn,False,False,4096,False,0,4096,4146,50,4096,0,0,0,532,4530,1955,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3149,423e371d-8a03-58f5-91f9-e572941c132c,,172.20.1.174,172.20.1.174
vCLS-38443851-4131-4d32-3239-34303036374c,poweredOn,False,False,160,False,0,0,148,18,130,0,0,0,14,0,0,normal,1600,160,-1,False,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/vCLS,VMware Photon CRX (64-bit),VMware Photon CRX (64-bit),vm-55840,564db03b-27ea-b47d-bfe6-3c1f5b364639,,172.20.1.174,172.20.1.174
vCLS-394a3153-4138-4d32-3244-314d3031464e,poweredOn,False,False,160,False,0,0,148,18,130,0,0,0,14,0,0,normal,1600,160,-1,False,,,DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP/vCLS,VMware Photon CRX (64-bit),VMware Photon CRX (64-bit),vm-55933,564d9876-e952-9d51-67d6-b47cb7e0ad4f,,172.20.1.174,172.20.1.174
vCLS-7ee39516-b2fc-442c-b439-bcd5a1fb20ec,poweredOn,False,False,128,False,0,0,155,28,127,0,0,0,23,0,0,normal,1280,0,-1,False,"vSphere Cluster Service VM is deployed from an OVA with a minimal installed profile of PhotonOS. vSphere Cluster Service manages the resources, power state and availability of these VMs. vSphere Cluster Service VMs are required for maintaining the health and availability of vSphere Cluster Service. Any impact on the power state or resources of these VMs might degrade the health of the vSphere Cluster Service and cause vSphere DRS to cease operation for the cluster. ",,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP/vCLS,Other 2.6.x Linux (64-bit),VMware Photon OS (64-bit),vm-30003,422eef47-15d4-b7d3-5c7d-44a77a690a90,,172.20.1.174,172.20.1.174
vCLS-824960f0-1889-4a7e-9751-667f0d6bcd6b,poweredOn,False,False,128,False,0,0,151,28,123,4,0,0,19,0,0,normal,1280,0,-1,False,"vSphere Cluster Service VM is deployed from an OVA with a minimal installed profile of PhotonOS. vSphere Cluster Service manages the resources, power state and availability of these VMs. vSphere Cluster Service VMs are required for maintaining the health and availability of vSphere Cluster Service. Any impact on the power state or resources of these VMs might degrade the health of the vSphere Cluster Service and cause vSphere DRS to cease operation for the cluster. ",,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP/vCLS,Other 2.6.x Linux (64-bit),VMware Photon OS (64-bit),vm-30001,422e1c91-81f3-8490-a07e-a8db8a3cec84,,172.20.1.174,172.20.1.174
vCLS-96f9b1cb-1265-4fc6-9b2c-8ccb96119600,poweredOn,False,False,128,False,0,0,151,26,125,1,0,0,19,0,0,normal,1280,0,-1,False,"vSphere Cluster Service VM is deployed from an OVA with a minimal installed profile of PhotonOS. vSphere Cluster Service manages the resources, power state and availability of these VMs. vSphere Cluster Service VMs are required for maintaining the health and availability of vSphere Cluster Service. Any impact on the power state or resources of these VMs might degrade the health of the vSphere Cluster Service and cause vSphere DRS to cease operation for the cluster. ",,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP/vCLS,Other 2.6.x Linux (64-bit),VMware Photon OS (64-bit),vm-30002,422e192d-0feb-5aef-609d-c643e2668684,,172.20.1.174,172.20.1.174
vCLS-d3221465-9cf2-42fc-8499-543d7d1670f2,poweredOn,False,False,128,False,0,0,155,28,127,0,0,0,24,0,0,normal,1280,0,-1,False,"vSphere Cluster Service VM is deployed from an OVA with a minimal installed profile of PhotonOS. vSphere Cluster Service manages the resources, power state and availability of these VMs. vSphere Cluster Service VMs are required for maintaining the health and availability of vSphere Cluster Service. Any impact on the power state or resources of these VMs might degrade the health of the vSphere Cluster Service and cause vSphere DRS to cease operation for the cluster. ",,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP/vCLS,Other 2.6.x Linux (64-bit),VMware Photon OS (64-bit),vm-30004,422e120b-8f96-ef03-96bd-6b48b0ff04c3,,172.20.1.174,172.20.1.174
