Server Group,Server Asset,Server Machine,Server IP,Server Process,Wave,Migration Strategy,Business Application
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Dynatrace Data Source Statsd,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Dynatrace Data Source WMI,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Redis Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Web App (ARR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Web App (BGRINTERFACESSIGLO + BGRINTERFACESSIGLOBATCH + BGRINTERFACESSIGLOMS + BGRINTERFACESSIGLOWT + BGRInterfacesSigloAppPool + BGRInterfacesSigloAppPoolApps + BGRInterfacesSigloAppPoolBatch + BGRInterfacesSigloAppPoolMS + BGRInterfacesSigloAppPoolWT + DefaultAppPool + SERVICIOBGRINTERFACESSIGLOAPPS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Service Host (Windows Management Instrumentation),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW38,"172.20.1.57,172.20.42.53",HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",IIS Worker Process (DRS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Web App (DRS + DefaultAppPool + RDS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW63,"172.20.1.221,172.20.1.222",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Filebeat,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,IIS Worker Process (SegUnixOranServiceAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,IIS Worker Process (WebMasterConfiguracionBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,IIS Worker Process (FacturacionElectronicaPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,IIS Worker Process (Tcs.ServicioConfiguracionBGR.WS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioRecepcionCuadre.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioRecepcionConsolidadaXML.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioRespaldoDocumentos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioEnvioArchivos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioRecepcionArchivos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,FElectronicaBGR.ServicioGeneraArchivo.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Web App (DefaultAppPool + FELECTRONICABGR + FacturacionElectronicaPool + SEGUNIXORANSERVICE + SegUnixOranServiceAppPool + TCS.SERVICIOCONFIGURACIONBGR.WEB + TCS.SERVICIOCONFIGURACIONBGR.WS + WEBMASTERCONFIGURACIONBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW58,172.20.1.197,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Filebeat,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,IIS Worker Process (SegUnixOranServiceAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,IIS Worker Process (WebMasterConfiguracionBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,IIS Worker Process (Tcs.ServicioConfiguracionBGR.WS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,IIS Worker Process (FacturacionElectronicaPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Web App (DefaultAppPool + FELECTRONICABGR + FacturacionElectronicaPool + SEGUNIXORANSERVICE + SegUnixOranServiceAppPool + TCS.SERVICIOCONFIGURACIONBGR.WEB + TCS.SERVICIOCONFIGURACIONBGR.WS + WEBMASTERCONFIGURACIONBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW59,172.20.1.198,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,SrvServicioReintentosIssfa.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW65,172.20.1.225,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,NXLog,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,HP ComputeSensor,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,OvCtrl daemon,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Java (org.jboss.Main),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,OvEaAgt,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Operations Manager for Windows,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ECBRPRW15,172.20.1.234,Operations Agent Framework Program,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ecbrprbi01,172.20.1.216,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ecbrprbi01,172.20.1.216,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Identity and Access Management;Computer Security,ecbrprbi01,172.20.1.216,Host Process for Windows Tasks,Backlog,Rehost,-
